Proceso,ID,ID_Sector,ID_Producto,Tipo ,Capacidad_Instalada,Fplanta,Estado,Agno_ini,Agno_fin,Vutil,Zona,ID_Curva,ID_Tecnologia,ID_Ener,ID_Precio_energ,ID_Costo_inversion,ConEsp,Cvar_no,Fcal,Fprecio,ID_Barra,Es_ERNC,ID_Zona_ERNC,Pmin,Regula,ConPropio,Inercia,Reserva_Primaria,Reserva_Secundaria,Impuesto,SPT,ID_Seg_Tran,Creditos
LOS_MOLLES,39,8,14,1,18,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.052632,4,0,0,0,1,0,1
VOLCAN,40,8,14,1,14,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
QUELTEHUES,41,8,14,1,48,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.018405,4,0,0,0,1,0,1
FLORIDA_2,42,8,14,1,28,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
SAUCEANDES,43,8,14,1,1.4,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
PEHUI,44,8,14,1,1.1,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
CHANLEUFU,45,8,14,1,3.4,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
TRANQUIL,46,8,14,1,2.9,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
LOS_MORROS,47,8,14,1,2.6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
MAITENES,48,8,14,1,31,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.006452,4,0,0,0,1,0,1
PUNTILLA,49,8,14,1,22.2,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.003153,4,0,0,0,1,0,1
LAS_VERTIENTES,50,8,14,1,1.66,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
EL_LLANO,51,8,14,1,2,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
ALFALFAL,52,8,14,1,178,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.091837,4,0,0,0,1,0,1
SAUZAL,53,8,14,1,76.8,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
SAUZALITO,54,8,14,1,12,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.01,4,0,0,0,1,0,1
PEUCHEN,55,8,14,1,85.6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.100467,4,0,0,0,1,0,1
MAMPIL,56,8,14,1,55,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.109091,4,0,0,0,1,0,1
PULLINQUE,57,8,14,1,51.4,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.054475,4,0,0,0,1,0,1
CAPULLO,58,8,14,1,12,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.166667,4,0,0,0,1,0,1
PILMAIQUEN,59,8,14,1,39,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.102564,4,0,0,0,1,0,1
EYZAGUIRRE,60,8,14,1,2.1,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.047619,4,0,0,0,1,0,1
COYA,61,8,14,1,12,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.1,4,0,0,0,1,0,1
LA_PALOMA,62,8,14,1,4.6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.021739,4,0,0,0,1,0,1
PUCLARO,63,8,14,1,5.6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
LICAN,64,8,14,1,17,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
EL_PASO,65,8,14,1,60,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
RIO_TRUENO,66,8,14,1,5.8,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
GUAYACAN,67,8,14,1,12,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
PULELFU,68,8,14,1,9,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
MARIPOSAS,69,8,14,1,6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
EL_MANZANO,70,8,14,1,4.85,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
RUCATAYO,71,8,14,1,55,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.083333,4,0,0,0,1,0,1
HIDRO_BONITO_MC1,72,8,14,1,9,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.005556,4,0,0,0,1,0,1
HIDRO_BONITO_MC2,73,8,14,1,3.2,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.015625,4,0,0,0,1,0,1
PICOIQUEN,74,8,14,1,19.2,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.010417,4,0,0,0,1,0,1
ITATA,75,8,14,1,20,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
RIO_COLORADO,76,8,14,1,15,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
LIRCAY,77,8,14,1,19,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
SAN_ANDRES,78,8,14,1,40,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
LA_ARENA,79,8,14,1,3,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
MUCHI,80,8,14,1,1,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
MALLARAUCO,81,8,14,1,3.4,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
PROVIDENCIA,82,8,14,1,14,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.071429,4,0,0,0,1,0,1
ALLIPEN,83,8,14,1,2.67,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.026217,4,0,0,0,1,0,1
EL_CANELO,84,8,14,1,6.08,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.006579,4,0,0,0,1,0,1
LOS_BAJOS,85,8,14,1,5.6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.000179,4,0,0,0,1,0,1
AUX_DEL_MAIPO,86,8,14,1,5.1,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
DONGO,87,8,14,1,6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
PURISIMA,88,8,14,1,0.42,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
CARENA,89,8,14,1,10,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.15,4,0,0,0,1,0,1
RECA,90,8,14,1,1.6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.058824,4,0,0,0,1,0,1
DON_WALTERIO,91,8,14,1,2.95,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
RENAICO,92,8,14,1,6.24,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.009524,4,0,0,0,1,0,1
ALTO_RENAICO,93,8,14,1,1.5,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
TRAILELFU,94,8,14,1,2.5,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
NALCAS,95,8,14,1,6.8,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.15,4,0,0,0,1,0,1
CALLAO,96,8,14,1,3.3,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.090909,4,0,0,0,1,0,1
ENSENADA,97,8,14,1,6.6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
RIO_HUASCO,98,8,14,1,5.1,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.156863,4,0,0,0,1,0,1
LLAUQUEREO,99,8,14,1,1.76,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.025,4,0,0,0,1,0,1
NUBLE,100,8,14,1,136,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
LAS_LAJAS,101,8,14,1,267,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
ALFALFAL_2,102,8,14,1,264,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
LAS_NIEVES,103,8,14,1,6.5,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
SAN_PEDRO,104,8,14,1,170,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
CUMBRES,105,8,14,1,14.9,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
CONVENTO_VIEJO,106,8,14,1,16,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
LA_MONTANA_1,107,8,14,1,3,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
CUMPEO,108,8,14,1,5.76,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.006897,4,0,0,0,1,0,1
EL_AGRIO,109,8,14,1,2.51,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.003984,4,0,0,0,1,0,1
EL_GALPON,110,8,14,1,1.3,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
EL_COLORADO,111,8,14,1,2,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
MALALCAHUELLO,112,8,14,1,9.2,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
CARILAFQUEN,113,8,14,1,19.8,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
MOLINERA_VILLARRICA,114,8,14,1,0.6,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
MAISAN,115,8,14,1,0.59,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
LOS_CORRALES_1,116,8,14,1,0.85,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.053254,4,0,0,0,1,0,1
LOS_CORRALES_2,117,8,14,1,1.04,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.004831,4,0,0,0,1,0,1
RININAHUE,118,8,14,1,0.9,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
EL_RINCON,119,8,14,1,0.3,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,1
DONA_HILDA,120,8,14,1,0.3,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.285714,4,0,0,0,1,0,1
TRUFUL,121,8,14,1,0.85,0,1,2000,2100,25,1,0,14,25,0,11,0,0,0,1,2,0,0,0,0,0.035294,4,0,0,0,1,0,1
TALTAL_1,122,8,14,1,104.5,0,1,2000,2100,25,1,0,8,1,24,4,0.303,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
TALTAL_2,123,8,14,1,104.5,0,1,2000,2100,25,1,0,8,1,24,4,0.303,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
DALMAGRO,124,8,14,1,21.85,0,1,2000,2100,25,1,0,8,1,24,4,0.337,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
ELSALVADOR_TG,125,8,14,1,21.85,0,1,2000,2100,25,1,0,8,1,24,4,0.337,0,0.0109,0.84,2,0,0,0,1,0.081933,2,0,0,1,1,0,1
EMELDA_1,126,8,14,1,31.59,0,1,2000,2100,25,1,0,8,1,24,4,0.292,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
EMELDA_2,127,8,14,1,34.2,0,1,2000,2100,25,1,0,8,1,24,4,0.314,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
SANLORENZO_1,128,8,14,1,27.17,0,1,2000,2100,25,1,0,8,1,24,4,0.342,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
SANLORENZO_2,129,8,14,1,24.7,0,1,2000,2100,25,1,0,8,1,24,4,0.3804,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
TERMOPACIFICO,130,8,14,1,86.06,0,1,2000,2100,25,1,0,8,1,24,4,0.469337792,0,0.0109,0.001,2,0,0,0,1,0.056445,2,0,0,1,1,0,1
CARDONES,131,8,14,1,144.66,0,1,2000,2100,25,1,0,8,1,24,4,0.239,0,0.0109,0.84,2,0,0,0,1,0.05475,2,0,0,1,1,0,1
CENIZAS,132,8,14,1,13.2,0,1,2000,2100,25,1,0,8,1,24,4,0.2303,0,0.0109,0.84,2,0,0,0,1,0.050021,2,0,0,1,1,0,1
GUACOLDA_1,133,8,14,1,139.9,0,1,2000,2026,25,1,0,6,13,23,3,0.396,0,0.007,1,2,0,0,40.88,1,0.021,6,0,0,1,1,0,1
GUACOLDA_2,134,8,14,1,139.9,0,1,2000,2025,25,1,0,6,13,23,3,0.397,0,0.007,1,2,0,0,40.88,1,0.021,6,0,0,1,1,0,1
GUACOLDA_3,135,8,14,1,135.99,0,1,2000,2028,25,1,0,6,13,23,3,0.382,0,0.007,1,2,0,0,30.1,1,0.008089,6,0,0,1,1,0,1
GUACOLDA_4,136,8,14,1,137.95,0,1,2000,2029,25,1,0,6,13,23,3,0.384,0,0.007,1,2,0,0,25.08,1,0.007548,6,0,0,1,1,0,1
GUACOLDA_5,137,8,14,1,132.17,0,1,2000,2038,25,1,0,6,13,23,3,0.384,0,0.007,1,2,0,0,24.46,1,0.003518,6,0,0,1,1,0,1
HUASCO_TG,138,8,14,1,37.12,0,1,2000,2100,25,1,0,8,1,24,4,0.348,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
P_COLORADA_F_OIL,139,8,14,1,15.49,0,1,2000,2100,25,1,0,10,28,22,6,0.219,0,0.0105,0.945,2,0,0,0,1,0.089118,0,0,0,1,1,0,1
EL_PENON,140,8,14,1,79.3,0,1,2000,2100,25,1,0,8,1,24,4,0.2193,0,0.0109,0.84,2,0,0,0,1,0.021,2,0,0,1,1,0,1
ESPINOS_2,141,8,14,1,22.8,0,1,2000,2100,25,1,0,8,1,24,4,0.221,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
ESPINOS_1,142,8,14,1,95,0,1,2000,2100,25,1,0,8,1,24,4,0.221,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
OLIVOS_2,143,8,14,1,21.09,0,1,2000,2100,25,1,0,8,1,24,4,0.231,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
OLIVOS_1,144,8,14,1,88.35,0,1,2000,2100,25,1,0,8,1,24,4,0.231,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
CAMPICHE,145,8,14,1,243.76,0,1,2000,2034,25,1,0,6,13,23,3,0.38,0,0.007,1,2,0,0,98.7,1,0.000164,6,0,0,1,1,0,1
NUEVA_VENTANAS,146,8,14,1,243.76,0,1,2000,2030,25,1,0,6,13,23,3,0.38,0,0.007,1,2,0,0,97.8,1,0.021044,6,0,0,1,1,0,1
LOSVIENTOS_TG,147,8,14,1,128.58,0,1,2000,2100,25,1,0,8,1,24,4,0.267,0,0.0109,0.84,2,0,0,0,1,0.025895,2,0,0,1,1,0,1
LAS_VEGAS,148,8,14,1,2.02,0,1,2000,2100,25,1,0,8,1,24,4,0.2414,0,0.0109,0.84,2,0,0,0,1,0.051338,2,0,0,1,1,0,1
LOSCOLORADOS_1,149,8,14,1,1.8,0,1,2000,2100,25,1,0,8,1,24,4,0.22,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
LOSCOLORADOS_2,150,8,14,1,9.38,0,1,2000,2100,25,1,0,8,1,24,4,0.22,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
LOSCOLORADOS_3,151,8,14,1,0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
VENTANAS_1,152,8,14,1,105.02,0,1,2000,2023,25,1,0,6,13,23,3,0.415,0,0.007,1,2,0,0,0,1,0.073926,6,0,0,1,1,0,1
VENTANAS_2,153,8,14,1,203.53,0,1,2000,2024,25,1,0,6,13,23,3,0.397,0,0.007,1,2,0,0,111.8,1,0.024285,6,0,0,1,1,0,1
CON_CON,154,8,14,1,2.16,0,1,2000,2100,25,1,0,8,1,24,4,0.2414,0,0.0109,0.84,2,0,0,0,1,0.050419,2,0,0,1,1,0,1
COLMITO,155,8,14,1,55.1,0,1,2000,2100,25,1,0,8,1,24,4,0.24828,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
LAGVERDE_TV,156,8,14,1,26.35,0,1,2000,2100,25,1,0,8,1,24,4,0.412,0,0.0109,0.84,2,0,0,0,1,0,2,0,0,1,1,0,1
LAGVERDE_TG,157,8,14,1,17.02,0,1,2000,2100,25,1,0,8,1,24,4,0.264,0,0.0109,0.84,2,0,0,0,1,0.054275,2,0,0,1,1,0,1
PLACILLA,158,8,14,1,2.85,0,1,2000,2100,25,1,0,8,1,24,4,0.2363,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
QUINTAY,159,8,14,1,2.85,0,1,2000,2100,25,1,0,8,1,24,4,0.2363,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
EL_TOTORAL,160,8,14,1,2.85,0,1,2000,2100,25,1,0,8,1,24,4,0.2363,0,0.0109,0.84,2,0,0,0,1,0.05,2,0,0,1,1,0,1
NEHUENCO_1,161,8,14,1,326.01,0,1,2000,2100,25,1,0,16,19,25,7,0.1973,0,0.0074728,33.04198,2,0,0,252.1,1,0.015976,8,0,0,1,1,0,1
NEHUENCO_1_FA,162,8,14,1,20.94,0,1,2000,2100,25,1,0,16,19,25,8,0.25,0,0.0074728,33.04198,2,0,0,0,1,0.020863,8,0,0,1,1,0,1
NEHUENCO_2,163,8,14,1,383.03,0,1,2000,2100,25,1,0,16,19,25,7,0.181222482,0,0.0074728,33.04198,2,0,0,245,1,0.040293,8,0,0,1,1,0,1
NEHUENCO_9B_B,164,8,14,1,82.35,0,1,2000,2100,25,1,0,8,1,24,4,0.3273,0,0.0109,0.84,2,0,0,0,1,0,8,0,0,1,1,0,1
NEHUENCO_9B_P,165,8,14,1,14.4,0,1,2000,2100,25,1,0,16,19,25,8,0.339172612,0,0.0074728,33.04198,2,0,0,0,1,0,8,0,0,1,1,0,1
